ID,SemesterID,ProgramsCampusID,BaseProdiID,MKID,MKCode,Teacher,TeamTeaching,DayID,ClassroomID,ClassGroup,StartSessions,EndSessions
46,3,1,7,4,SOC1001,1014034,1,3,4,15,15:00:00,16:50:00
51,3,1,4,1,UNI1004,1114053,1,2,4,9,10:00:00,11:50:00
52,3,1,6,3,UNI1001,1114005,1,2,4,7,13:00:00,14:50:00
53,3,1,7,3,UNI1001,1114005,1,2,4,7,13:00:00,14:50:00
54,3,1,13,3,UNI1001,1114005,1,2,4,7,13:00:00,14:50:00
55,3,1,4,13,CEM1012,1014034,1,2,5,19,15:00:00,16:50:00
59,3,1,3,10,ARC1031,2114002,1,2,8,20,15:00:00,17:50:00
60,3,1,3,3,UNI1001,1114005,1,3,3,8,10:00:00,11:50:00
61,3,1,4,3,UNI1001,1114005,0,3,3,8,10:00:00,11:50:00
62,3,1,6,2,UNI1003,1114048,1,3,5,5,10:00:00,11:50:00
63,3,1,7,2,UNI1003,1114048,1,3,5,5,10:00:00,11:50:00
64,3,1,13,2,UNI1003,1114048,1,3,5,5,10:00:00,11:50:00
69,3,1,13,20,HBP1004,3114014,1,3,2,18,13:00:00,14:50:00
71,3,1,3,11,ARC1041,2114033,1,3,8,20,08:00:00,11:50:00
72,3,1,6,3,UNI1001,1114005,1,4,3,5,10:00:00,11:50:00
73,3,1,7,3,UNI1001,1114005,1,4,3,5,10:00:00,11:50:00
74,3,1,13,3,UNI1001,1114005,0,4,3,5,10:00:00,11:50:00
75,3,1,3,2,UNI1003,1114048,1,4,5,7,10:00:00,11:50:00
76,3,1,4,2,UNI1003,1114048,1,4,5,7,10:00:00,11:50:00
80,3,1,6,3,UNI1001,1114005,1,4,2,7,13:00:00,14:50:00
81,3,1,7,3,UNI1001,1114005,0,4,2,7,13:00:00,14:50:00
82,3,1,13,3,UNI1001,1114005,1,4,2,7,13:00:00,14:50:00
83,3,1,4,16,CEM1041,2214036,1,3,5,19,13:00:00,14:50:00
84,3,1,3,9,ARC1021,2114041,1,4,8,20,15:00:00,17:50:00
85,3,1,3,3,UNI1001,1114005,1,5,9,8,10:00:00,11:50:00
86,3,1,4,3,UNI1001,1114005,0,5,9,8,10:00:00,11:50:00
87,3,1,6,2,UNI1003,1114048,1,5,2,5,10:00:00,11:50:00
88,3,1,7,2,UNI1003,1114048,0,5,2,5,10:00:00,11:50:00
89,3,1,13,2,UNI1003,1114048,0,5,2,5,10:00:00,11:50:00
94,3,1,13,17,HBP1007,3115061,1,5,1,18,08:00:00,09:50:00
97,3,1,3,11,ARC1041,2114033,1,3,8,20,13:00:00,17:50:00
98,3,1,13,18,HBP1008,3114065,1,6,6,18,08:00:00,09:50:00
99,3,1,3,11,ARC1041,2114033,1,6,8,20,08:00:00,11:50:00
101,3,1,6,5,UNI1002,1214044,0,6,5,15,10:00:00,11:50:00
102,3,1,7,5,UNI1002,1214044,0,6,5,15,10:00:00,11:50:00
103,3,1,13,19,HBP1009,3114065,1,6,6,18,10:00:00,11:50:00
104,3,1,6,5,UNI1002,1214044,1,6,5,13,14:00:00,15:50:00
105,3,1,7,5,UNI1002,1214044,0,6,5,13,14:00:00,15:50:00
106,3,1,13,18,HBP1008,3114065,1,6,6,18,14:00:00,17:50:00
107,3,1,3,11,ARC1041,2114033,1,6,8,20,14:00:00,17:50:00
108,3,1,13,17,HBP1007,3115061,1,5,6,18,13:00:00,16:50:00
109,3,1,3,8,ARC1011,2114045,1,5,8,20,13:00:00,15:50:00
117,3,1,6,1,UNI1004,1114053,1,2,5,4,13:00:00,14:50:00
118,3,1,7,1,UNI1004,1114053,1,2,5,4,13:00:00,14:50:00
119,3,1,13,1,UNI1004,1114053,1,2,5,4,13:00:00,14:50:00
120,3,1,6,1,UNI1004,1114053,0,3,2,6,10:00:00,11:50:00
121,3,1,7,1,UNI1004,1114053,0,3,2,6,10:00:00,11:50:00
122,3,1,13,1,UNI1004,1114053,1,3,2,6,10:00:00,11:50:00
123,3,1,6,1,UNI1004,1114053,1,4,2,9,10:00:00,11:50:00
124,3,1,7,1,UNI1004,1114053,1,4,2,9,10:00:00,11:50:00
125,3,1,13,1,UNI1004,1114053,1,4,2,9,10:00:00,11:50:00
126,3,1,6,1,UNI1004,1114053,1,4,5,4,13:00:00,14:50:00
127,3,1,7,1,UNI1004,1114053,1,4,5,4,13:00:00,14:50:00
128,3,1,13,1,UNI1004,1114053,1,4,5,4,13:00:00,14:50:00
133,3,1,6,4,SOC1001,1014034,1,6,2,15,08:00:00,09:50:00
134,3,1,7,4,SOC1001,1014034,1,6,2,15,08:00:00,09:50:00
135,3,1,6,4,SOC1001,1014034,1,6,2,13,10:00:00,11:50:00
136,3,1,7,4,SOC1001,1014034,1,6,2,13,10:00:00,11:50:00
137,3,1,3,3,UNI1001,1114005,0,2,3,5,10:00:00,11:50:00
141,3,1,13,3,UNI1001,1114005,0,2,3,5,10:00:00,11:50:00
142,3,1,3,2,UNI1003,1114048,0,2,5,7,10:00:00,11:50:00
146,3,1,13,2,UNI1003,1114048,0,2,5,7,10:00:00,11:50:00
149,3,1,13,1,UNI1004,1114053,1,2,4,9,10:00:00,11:50:00
242,3,1,6,1,UNI1004,1114053,1,2,4,9,10:00:00,11:50:00
243,3,1,7,1,UNI1004,1114053,1,2,4,9,10:00:00,11:50:00
244,3,1,3,3,UNI1001,1114005,1,2,4,7,13:00:00,14:50:00
245,3,1,4,3,UNI1001,1114005,1,2,4,7,13:00:00,14:50:00
246,3,1,6,3,UNI1001,1114005,1,3,3,8,10:00:00,11:50:00
247,3,1,7,3,UNI1001,1114005,1,3,3,8,10:00:00,11:50:00
248,3,1,13,3,UNI1001,1114005,1,3,3,8,10:00:00,11:50:00
249,3,1,4,1,UNI1004,1114053,1,2,5,4,13:00:00,14:50:00
255,3,1,3,2,UNI1003,1114048,1,2,3,8,13:00:00,14:50:00
256,3,1,4,2,UNI1003,1114048,1,2,3,8,13:00:00,14:50:00
257,3,1,6,2,UNI1003,1114048,1,2,3,8,13:00:00,14:50:00
258,3,1,7,2,UNI1003,1114048,1,2,3,8,13:00:00,14:50:00
259,3,1,13,2,UNI1003,1114048,1,2,3,8,13:00:00,14:50:00
260,3,1,3,2,UNI1003,1114048,1,3,5,5,10:00:00,11:50:00
261,3,1,4,2,UNI1003,1114048,1,3,5,5,10:00:00,11:50:00
262,3,1,4,1,UNI1004,1114053,1,3,2,6,10:00:00,11:50:00
271,3,1,6,4,SOC1001,1014034,1,3,4,13,13:00:00,14:50:00
272,3,1,7,4,SOC1001,1014034,1,3,4,13,13:00:00,14:50:00
275,3,1,6,5,UNI1002,1214044,0,3,3,15,13:00:00,14:50:00
276,3,1,7,5,UNI1002,1214044,0,3,3,15,13:00:00,14:50:00
277,3,1,3,3,UNI1001,1114005,1,4,3,5,10:00:00,11:50:00
278,3,1,4,3,UNI1001,1114005,1,4,3,5,10:00:00,11:50:00
279,3,1,6,2,UNI1003,1114048,1,4,5,7,10:00:00,11:50:00
280,3,1,7,2,UNI1003,1114048,1,4,5,7,10:00:00,11:50:00
281,3,1,13,2,UNI1003,1114048,1,4,5,7,10:00:00,11:50:00
282,3,1,4,1,UNI1004,1114053,1,4,2,9,10:00:00,11:50:00
290,3,1,4,1,UNI1004,1114053,1,4,5,4,13:00:00,14:50:00
293,3,1,3,2,UNI1003,1114048,1,4,3,8,13:00:00,14:50:00
294,3,1,4,2,UNI1003,1114048,1,4,3,8,13:00:00,14:50:00
295,3,1,6,2,UNI1003,1114048,1,4,3,8,13:00:00,14:50:00
296,3,1,7,2,UNI1003,1114048,1,4,3,8,13:00:00,14:50:00
297,3,1,13,2,UNI1003,1114048,1,4,3,8,13:00:00,14:50:00
298,3,1,6,5,UNI1002,1214044,1,4,5,13,15:00:00,16:50:00
299,3,1,7,5,UNI1002,1214044,1,4,5,13,15:00:00,16:50:00
300,3,1,6,3,UNI1001,1114005,1,5,9,8,10:00:00,11:50:00
301,3,1,7,3,UNI1001,1114005,1,5,9,8,10:00:00,11:50:00
302,3,1,13,3,UNI1001,1114005,1,5,9,8,10:00:00,11:50:00
303,3,1,3,2,UNI1003,1114048,1,5,2,5,10:00:00,11:50:00
304,3,1,4,2,UNI1003,1114048,1,5,2,5,10:00:00,11:50:00
305,3,1,4,1,UNI1004,1114053,1,5,5,6,10:00:00,11:50:00
306,3,1,6,1,UNI1004,1114053,1,5,5,6,10:00:00,11:50:00
307,3,1,7,1,UNI1004,1114053,1,5,5,6,10:00:00,11:50:00
308,3,1,13,1,UNI1004,1114053,1,5,5,6,10:00:00,11:50:00
309,3,1,4,12,CEM1011,1014034,0,5,5,19,15:00:00,16:50:00
324,3,1,3,3,UNI1001,1114005,1,4,2,7,13:00:00,14:50:00
325,3,1,4,3,UNI1001,1114005,1,4,2,7,13:00:00,14:50:00
335,3,1,4,3,UNI1001,1114005,1,2,3,5,10:00:00,11:50:00
336,3,1,6,3,UNI1001,1114005,1,2,3,5,10:00:00,11:50:00
337,3,1,7,3,UNI1001,1114005,1,2,3,5,10:00:00,11:50:00
338,3,1,4,2,UNI1003,1114048,1,2,5,7,10:00:00,11:50:00
339,3,1,6,2,UNI1003,1114048,1,2,5,7,10:00:00,11:50:00
340,3,1,7,2,UNI1003,1114048,1,2,5,7,10:00:00,11:50:00
341,3,1,6,4,SOC1001,1014034,1,3,4,15,15:00:00,16:50:00
366,4,1,3,35,ARC2022,2114041,1,2,8,20,09:00:00,11:50:00
367,4,1,13,41,HBP2003T,3114014,1,3,2,18,15:00:00,16:50:00
368,4,1,13,42,HBP2001T,3114039,1,3,3,18,10:00:00,11:50:00
369,4,1,13,40,HBP2005T,3114016,1,3,2,18,13:00:00,14:50:00
371,4,1,6,31,SOC2004,1114053,0,3,13,46,08:00:00,09:50:00
372,4,1,7,31,SOC2004,1114053,0,3,13,46,08:00:00,09:50:00
373,4,1,6,31,SOC2004,1114053,1,3,13,47,10:00:00,11:50:00
374,4,1,7,31,SOC2004,1114053,1,3,13,47,10:00:00,11:50:00
379,4,1,6,33,SOC2006,1114053,1,3,3,50,13:00:00,14:50:00
380,4,1,7,33,SOC2006,1114053,1,3,3,50,13:00:00,14:50:00
384,4,1,4,26,CEM2051,2214036,1,2,5,19,13:00:00,15:50:00
385,4,1,3,34,ARC2042,2114033,1,3,8,20,08:00:00,09:50:00
393,4,1,6,28,UNI2005,1114005,1,4,2,41,10:00:00,11:50:00
394,4,1,7,28,UNI2005,1114005,1,4,2,41,10:00:00,11:50:00
395,4,1,13,28,UNI2005,1114005,1,4,2,41,10:00:00,11:50:00
398,4,1,6,28,UNI2005,1114005,1,4,5,40,13:00:00,14:50:00
399,4,1,7,28,UNI2005,1114005,1,4,5,40,13:00:00,14:50:00
400,4,1,13,28,UNI2005,1114005,1,4,5,40,13:00:00,14:50:00
401,4,1,6,30,SOC2003,1114058,1,4,5,42,10:00:00,11:50:00
402,4,1,7,30,SOC2003,1114058,1,4,5,42,10:00:00,11:50:00
403,4,1,13,30,SOC2003,1114058,1,4,5,42,10:00:00,11:50:00
404,4,1,6,30,SOC2003,1114058,1,4,2,43,13:00:00,14:50:00
405,4,1,7,30,SOC2003,1114058,1,4,2,43,13:00:00,14:50:00
406,4,1,13,30,SOC2003,1114058,1,4,2,43,13:00:00,14:50:00
410,4,1,3,36,ARC2012,2114045,1,4,8,20,09:00:00,11:50:00
415,4,1,6,29,SOC2002,1014034,1,5,1,44,10:00:00,11:50:00
416,4,1,7,29,SOC2002,1014034,1,5,1,44,10:00:00,11:50:00
417,4,1,6,29,SOC2002,1014034,1,5,1,45,08:00:00,09:50:00
418,4,1,7,29,SOC2002,1014034,1,5,1,45,08:00:00,09:50:00
419,4,1,4,43,CEM2041,2215084,1,5,5,19,09:00:00,11:50:00
420,4,1,4,24,CEM2031,2214066,1,5,5,19,13:00:00,14:50:00
421,4,1,4,25,CEM2032,2215009,1,5,5,19,15:00:00,16:50:00
426,4,1,3,37,ARC2032,2114002,1,5,8,20,09:00:00,11:50:00
427,4,1,3,38,ARC2061,2114040,1,5,8,20,13:00:00,15:50:00
435,4,1,3,34,ARC2042,2114033,1,6,8,20,08:00:00,09:50:00
439,4,1,3,34,ARC2042,2114033,1,3,8,20,10:00:00,11:50:00
440,4,1,3,34,ARC2042,2114033,1,3,8,20,12:00:00,13:50:00
441,4,1,3,34,ARC2042,2114033,1,6,8,20,10:00:00,11:50:00
442,4,1,3,34,ARC2042,2114033,1,6,8,20,13:00:00,14:50:00
443,4,1,6,28,UNI2005,1114005,1,2,3,41,10:00:00,11:50:00
444,4,1,7,28,UNI2005,1114005,1,2,3,41,10:00:00,11:50:00
445,4,1,13,28,UNI2005,1114005,1,2,3,41,10:00:00,11:50:00
446,4,1,6,28,UNI2005,1114005,1,2,4,40,13:00:00,14:50:00
447,4,1,7,28,UNI2005,1114005,1,2,4,40,13:00:00,14:50:00
448,4,1,13,28,UNI2005,1114005,1,2,4,40,13:00:00,14:50:00
449,4,1,6,30,SOC2003,1114058,1,2,2,42,10:00:00,11:50:00
450,4,1,7,30,SOC2003,1114058,1,2,2,42,10:00:00,11:50:00
451,4,1,13,30,SOC2003,1114058,1,2,2,42,10:00:00,11:50:00
452,4,1,6,30,SOC2003,1114058,1,2,3,43,13:00:00,14:50:00
453,4,1,7,30,SOC2003,1114058,1,2,3,43,13:00:00,14:50:00
454,4,1,13,30,SOC2003,1114058,1,2,3,43,13:00:00,14:50:00
457,4,1,4,21,CEM2043,2214036,0,3,5,19,13:00:00,14:50:00
458,4,1,6,29,SOC2002,1014034,1,3,1,45,08:00:00,09:50:00
459,4,1,7,29,SOC2002,1014034,1,3,1,45,08:00:00,09:50:00
460,4,1,6,29,SOC2002,1014034,1,3,1,44,10:00:00,11:50:00
461,4,1,7,29,SOC2002,1014034,1,3,1,44,10:00:00,11:50:00
466,4,1,4,22,CEM2042,2215084,1,3,5,19,09:00:00,11:50:00
467,4,1,4,27,CEM2052,2214036,0,4,10,19,10:00:00,11:50:00
468,4,1,4,23,CEM2011,2215010,0,2,5,19,10:00:00,11:50:00
469,4,1,3,34,ARC2042,2114033,1,3,8,20,14:00:00,15:50:00
470,4,1,3,34,ARC2042,2114033,1,3,8,20,16:00:00,17:50:00
471,4,1,3,34,ARC2042,2114033,1,6,8,20,15:00:00,16:50:00
507,4,1,6,31,SOC2004,1114053,0,5,13,46,08:00:00,09:50:00
508,4,1,7,31,SOC2004,1114053,0,5,13,46,08:00:00,09:50:00
515,4,1,6,31,SOC2004,1114053,0,5,13,47,10:00:00,11:50:00
516,4,1,7,31,SOC2004,1114053,0,5,13,47,10:00:00,11:50:00
519,4,1,6,33,SOC2006,1114053,1,5,3,50,13:00:00,14:50:00
520,4,1,7,33,SOC2006,1114053,1,5,3,50,13:00:00,14:50:00
523,4,1,7,46,ACC2101,1214044,1,6,5,17,10:00:00,11:50:00
542,4,1,4,2,UNI1003,1014023,1,6,2,32,15:00:00,16:50:00
543,4,1,6,2,UNI1003,1014023,1,6,2,32,15:00:00,16:50:00
544,4,1,7,2,UNI1003,1014023,1,6,2,32,15:00:00,16:50:00
545,4,1,4,2,UNI1003,1014023,1,6,2,32,13:00:00,14:50:00
546,4,1,6,2,UNI1003,1014023,1,6,2,32,13:00:00,14:50:00
547,4,1,7,2,UNI1003,1014023,1,6,2,32,13:00:00,14:50:00
548,4,1,6,32,SOC2005,1114005,1,3,2,46,08:00:00,09:50:00
549,4,1,7,32,SOC2005,1114005,1,3,2,46,08:00:00,09:50:00
550,4,1,6,32,SOC2005,1114005,1,3,2,47,10:00:00,11:50:00
551,4,1,7,32,SOC2005,1114005,1,3,2,47,10:00:00,11:50:00
552,4,1,6,32,SOC2005,1114005,1,5,2,46,08:00:00,09:50:00
553,4,1,7,32,SOC2005,1114005,1,5,2,46,08:00:00,09:50:00
554,4,1,6,32,SOC2005,1114005,1,5,2,47,10:00:00,11:50:00
555,4,1,7,32,SOC2005,1114005,1,5,2,47,10:00:00,11:50:00
577,4,1,13,51,HBP2003P,3114014,1,5,11,27,08:00:00,09:50:00
578,4,1,13,51,HBP2003P,3114014,1,5,11,27,10:00:00,11:50:00
579,4,1,13,51,HBP2003P,3114014,1,5,11,30,14:00:00,15:50:00
580,4,1,13,51,HBP2003P,3114014,1,5,11,30,16:00:00,17:50:00
581,4,1,13,47,HBP2017P,3114038,0,5,4,30,08:00:00,09:50:00
582,4,1,13,47,HBP2017P,3114038,0,5,4,30,10:00:00,11:50:00
583,4,1,13,47,HBP2017P,3114038,0,5,10,27,14:00:00,15:50:00
584,4,1,13,47,HBP2017P,3114038,0,5,4,27,16:00:00,17:50:00
585,4,1,13,52,HBP2001P,3114039,0,6,11,27,08:00:00,09:50:00
586,4,1,13,52,HBP2001P,3114039,0,6,11,27,10:00:00,11:50:00
588,4,1,13,52,HBP2001P,3114039,0,6,11,30,14:00:00,15:50:00
589,4,1,13,52,HBP2001P,3114039,0,6,11,30,16:00:00,17:50:00
590,4,1,13,50,HBP2005P,3114016,1,6,12,30,08:00:00,09:50:00
591,4,1,13,50,HBP2005P,3114016,1,6,12,30,10:00:00,11:50:00
592,4,1,13,50,HBP2005P,3114016,1,6,12,27,14:00:00,15:50:00
593,4,1,13,50,HBP2005P,3114016,1,6,12,27,16:00:00,17:50:00
594,4,1,13,39,HBP2017T,3114016,1,3,3,27,08:00:00,09:50:00
595,4,1,13,39,HBP2017T,3114038,1,3,4,30,08:00:00,09:50:00
596,5,1,6,64,WUN0012,1014023,1,2,17,57,08:00:00,09:50:00
597,5,1,7,64,WUN0012,1014023,1,2,17,57,08:00:00,09:50:00
598,5,1,4,64,WUN0012,1014023,1,2,17,45,10:00:00,11:50:00
599,5,1,6,58,SOC2107,1115027,1,2,5,74,13:00:00,14:50:00
600,5,1,7,58,SOC2107,1115027,1,2,5,74,13:00:00,14:50:00
601,5,1,3,99,ARC0003,2114002,1,5,5,64,13:00:00,15:50:00
602,5,1,4,72,CEM3043,2216031,0,5,4,90,10:30:00,13:00:00
603,5,1,13,91,HOT0002,3115006,0,2,1,69,08:00:00,09:50:00
604,5,1,13,91,HOT0002,3115006,1,2,1,69,10:00:00,11:50:00
605,5,1,13,91,HOT0002,3115006,0,2,1,67,13:00:00,14:50:00
606,5,1,13,91,HOT0002,3115006,1,2,1,67,15:00:00,16:50:00
608,5,1,3,63,WUN0011,1114005,1,2,3,55,13:00:00,15:50:00
609,5,1,4,63,WUN0011,1114005,1,2,3,55,13:00:00,15:50:00
610,5,1,3,63,WUN0011,1115002,1,2,17,56,13:00:00,15:50:00
611,5,1,4,63,WUN0011,1115002,1,2,17,56,13:00:00,15:50:00
612,5,1,3,98,ARC0002,2114041,0,6,6,65,09:00:00,11:50:00
613,5,1,4,68,CEM3011,2215008,0,2,10,90,09:00:00,11:50:00
614,5,1,14,85,LAW0001,3015087,0,2,2,66,09:00:00,11:50:00
618,5,1,3,82,"ARC 3043",2114041,1,2,8,91,12:00:00,13:50:00
619,5,1,3,82,"ARC 3043",2114041,1,2,8,91,14:00:00,15:50:00
621,5,1,13,93,HOT0004,3115056,1,2,14,67,08:00:00,09:50:00
622,5,1,13,93,HOT0004,3115056,0,2,14,67,10:00:00,11:50:00
623,5,1,13,93,HOT0004,3115056,0,2,14,69,13:00:00,14:50:00
624,5,1,13,93,HOT0004,3115056,0,2,14,69,15:00:00,16:50:00
625,5,1,6,54,SOC3002,1115027,1,2,3,71,09:00:00,11:50:00
626,5,1,7,54,SOC3002,1115027,1,2,3,71,09:00:00,11:50:00
627,5,1,6,66,PUN0002,1215043,0,2,16,60,10:00:00,11:50:00
628,5,1,7,66,PUN0002,1215043,0,2,16,60,10:00:00,11:50:00
629,5,1,13,91,HOT0002,3115061,1,3,1,70,08:00:00,09:50:00
630,5,1,13,91,HOT0002,3115061,1,3,1,70,10:00:00,11:50:00
631,5,1,13,91,HOT0002,3115061,1,3,1,68,13:00:00,14:50:00
632,5,1,13,91,HOT0002,3115061,1,3,1,68,15:00:00,16:50:00
633,5,1,6,65,PUN0001,1114055,0,3,3,79,08:00:00,09:50:00
634,5,1,7,65,PUN0001,1114055,0,3,3,79,08:00:00,09:50:00
635,5,1,6,65,PUN0001,1114055,0,3,3,78,15:00:00,16:50:00
636,5,1,7,65,PUN0001,1114055,0,3,3,78,15:00:00,16:50:00
637,5,1,3,84,MKU001,3015016,1,3,15,75,15:00:00,16:50:00
638,5,1,14,84,MKU001,3015016,1,3,15,75,15:00:00,16:50:00
639,5,1,6,57,ENT3001,1114053,0,3,15,88,08:00:00,09:50:00
640,5,1,6,67,WUN0005,1114053,0,3,3,58,10:00:00,11:50:00
641,5,1,7,67,WUN0005,1114053,0,3,3,58,10:00:00,11:50:00
645,5,1,4,70,CEM3032,2215055,0,3,4,90,08:00:00,10:50:00
647,5,1,6,89,MKU002,3015016,1,3,15,76,13:00:00,14:50:00
652,5,1,3,81,"ARC 3033",2114002,1,3,5,91,08:00:00,10:50:00
653,5,1,7,60,ACC3002,1215032,0,3,15,86,10:00:00,11:50:00
654,5,1,3,100,ARC0004,2114041,1,3,6,64,08:00:00,09:50:00
655,5,1,3,100,ARC0004,2114041,1,3,6,64,10:00:00,11:50:00
656,5,1,3,100,ARC0004,2114040,1,3,6,64,12:00:00,13:50:00
658,5,1,3,82,"ARC 3043",2115059,1,2,8,91,10:00:00,11:50:00
659,5,1,3,100,ARC0004,2114040,1,3,6,64,14:00:00,15:50:00
660,5,1,3,100,ARC0004,2114045,1,3,8,65,08:00:00,09:50:00
661,5,1,3,100,ARC0004,2114045,1,3,8,65,10:00:00,11:50:00
662,5,1,3,100,ARC0004,2114041,1,3,8,65,12:00:00,13:50:00
663,5,1,3,100,ARC0004,2114041,1,3,8,65,14:00:00,15:50:00
664,5,1,6,56,SOC3004,3015034,0,2,18,73,15:00:00,16:50:00
665,5,1,7,56,SOC3004,3015034,0,2,18,73,15:00:00,16:50:00
666,5,1,13,93,HOT0004,3115056,0,3,14,68,08:00:00,09:50:00
667,5,1,13,93,HOT0004,3115056,1,3,14,68,10:00:00,11:50:00
668,5,1,13,93,HOT0004,3115056,1,3,14,70,13:00:00,14:50:00
669,5,1,13,93,HOT0004,3115056,0,3,14,70,15:00:00,16:50:00
670,5,1,13,64,WUN0012,1115045,1,4,3,41,08:00:00,09:50:00
672,5,1,4,76,CEM0003,2214067,0,4,15,84,13:00:00,14:50:00
673,5,1,6,64,WUN0012,1014023,1,4,17,57,08:00:00,09:50:00
674,5,1,7,64,WUN0012,1014023,1,4,17,57,08:00:00,09:50:00
675,5,1,6,58,SOC2107,1115027,1,4,5,74,13:00:00,14:50:00
676,5,1,7,58,SOC2107,1115027,1,4,5,74,13:00:00,14:50:00
677,5,1,6,55,SOC3003,1115054,1,4,2,72,09:00:00,11:50:00
678,5,1,7,55,SOC3003,1115054,1,4,2,72,09:00:00,11:50:00
679,5,1,4,75,CEM0002,2214036,0,4,15,84,15:00:00,16:50:00
681,5,1,3,79,"ARC 3013",2114045,0,4,8,91,09:00:00,11:50:00
682,5,1,3,97,ARC0001,2114045,0,4,8,65,14:00:00,16:50:00
683,5,1,6,66,PUN0002,1215043,0,4,15,60,10:00:00,11:50:00
684,5,1,7,66,PUN0002,1215043,0,4,15,60,10:00:00,11:50:00
685,5,1,3,83,"MKU004 ",1014073,0,4,4,80,13:00:00,14:50:00
