ID,SemesterID,ProgramsCampusID,BaseProdiID,MKID,MKCode,Teacher,TeamTeaching,DayID,ClassroomID,ClassGroup,StartSessions,EndSessions
2155,12,1,13,118,HOT0008,1015022,0,6,3,241,10:00:00,11:40:00
2156,12,1,13,119,HOT0009,3115006,0,6,17,457,13:00:00,16:20:00
2158,12,1,13,119,HOT0009,3115061,0,6,26,454,13:00:00,16:20:00
2159,12,1,13,119,HOT0009,3114014,0,6,36,453,13:00:00,16:20:00
2160,12,1,13,119,HOT0009,1015022,0,6,3,458,13:00:00,16:20:00
2161,12,1,13,120,HOT0010,3117021,0,2,3,235,08:00:00,09:40:00
2162,12,1,13,120,HOT0010,3117021,0,2,17,236,10:00:00,11:40:00
2163,12,1,13,120,HOT0010,3117021,0,2,17,331,15:00:00,16:40:00
2164,12,1,13,121,HOT0011,3114039,0,3,11,473,08:00:00,11:20:00
2165,12,1,13,121,HOT0011,3114039,0,3,11,474,13:00:00,16:20:00
2166,12,1,13,121,HOT0011,"3117022  ",0,4,11,476,13:00:00,16:20:00
2167,12,1,13,121,HOT0011,"3117022  ",0,4,11,475,08:00:00,11:20:00
2168,12,1,13,122,HOT0012,3116051,0,2,3,403,10:00:00,11:40:00
2169,12,1,13,122,HOT0012,3116051,0,2,5,399,13:00:00,14:40:00
2170,12,1,13,122,HOT0012,3116051,0,2,17,400,08:00:00,09:40:00
2171,12,1,13,123,HOT0013,3117021,0,4,22,472,13:00:00,16:20:00
2172,12,1,13,123,HOT0013,3117021,0,5,22,468,08:00:00,11:20:00
2173,12,1,13,123,HOT0013,3117021,0,5,22,469,13:00:00,16:20:00
2175,12,1,13,123,HOT0013,3117021,0,4,22,470,08:00:00,11:20:00
2176,12,1,3,213,UNC0201,1014073,0,4,36,221,10:00:00,11:40:00
2177,12,1,4,213,UNC0201,1014073,0,4,36,221,10:00:00,11:40:00
2178,12,1,7,213,UNC0201,1014073,0,4,36,221,10:00:00,11:40:00
2179,12,1,13,213,UNC0201,1014073,0,4,36,221,10:00:00,11:40:00
2180,12,1,3,213,UNC0201,1014073,0,4,36,222,08:00:00,09:40:00
2181,12,1,4,213,UNC0201,1014073,0,4,36,222,08:00:00,09:40:00
2182,12,1,7,213,UNC0201,1014073,0,4,36,222,08:00:00,09:40:00
2183,12,1,13,213,UNC0201,1014073,0,4,36,222,08:00:00,09:40:00
2184,12,1,3,213,UNC0201,1014073,0,4,36,227,15:00:00,16:40:00
2185,12,1,4,213,UNC0201,1014073,0,4,36,227,15:00:00,16:40:00
2186,12,1,13,213,UNC0201,1014073,0,4,36,227,15:00:00,16:40:00
2187,12,1,16,213,UNC0201,1014073,0,4,36,227,15:00:00,16:40:00
2188,12,1,18,213,UNC0201,1014073,0,4,36,227,15:00:00,16:40:00
2189,12,1,19,213,UNC0201,1014073,0,4,36,227,15:00:00,16:40:00
2190,12,1,3,213,UNC0201,1014073,0,4,36,532,13:00:00,14:40:00
2191,12,1,4,213,UNC0201,1014073,0,4,36,532,13:00:00,14:40:00
2192,12,1,16,213,UNC0201,1014073,0,4,36,532,13:00:00,14:40:00
2193,12,1,18,213,UNC0201,1014073,0,4,36,532,13:00:00,14:40:00
2194,12,1,19,213,UNC0201,1014073,0,4,36,532,13:00:00,14:40:00
2195,12,1,3,236,UNC0202,3016009,0,4,26,223,08:00:00,09:40:00
2196,12,1,4,236,UNC0202,3016009,0,4,26,223,08:00:00,09:40:00
2197,12,1,7,236,UNC0202,3016009,0,4,26,223,08:00:00,09:40:00
2198,12,1,13,236,UNC0202,3016009,0,4,26,223,08:00:00,09:40:00
2199,12,1,3,236,UNC0202,3016009,0,4,26,224,10:00:00,11:40:00
2200,12,1,4,236,UNC0202,3016009,0,4,26,224,10:00:00,11:40:00
2201,12,1,7,236,UNC0202,3016009,0,4,26,224,10:00:00,11:40:00
2202,12,1,13,236,UNC0202,3016009,0,4,26,224,10:00:00,11:40:00
2203,12,1,14,236,UNC0202,3016009,0,4,26,224,10:00:00,11:40:00
2204,12,1,3,236,UNC0202,3016009,0,4,26,226,13:00:00,14:40:00
2205,12,1,4,236,UNC0202,3016009,0,4,26,226,13:00:00,14:40:00
2206,12,1,14,236,UNC0202,3016009,0,4,26,226,13:00:00,14:40:00
2207,12,1,16,236,UNC0202,3016009,0,4,26,226,13:00:00,14:40:00
2208,12,1,17,236,UNC0202,3016009,0,4,26,226,13:00:00,14:40:00
2209,12,1,18,236,UNC0202,3016009,0,4,26,226,13:00:00,14:40:00
2210,12,1,19,236,UNC0202,3016009,0,4,26,226,13:00:00,14:40:00
2211,12,1,3,236,UNC0202,3016009,0,4,26,461,15:00:00,16:40:00
2212,12,1,4,236,UNC0202,3016009,0,4,26,461,15:00:00,16:40:00
2213,12,1,14,236,UNC0202,3016009,0,4,26,461,15:00:00,16:40:00
2214,12,1,16,236,UNC0202,3016009,0,4,26,461,15:00:00,16:40:00
2215,12,1,17,236,UNC0202,3016009,0,4,26,461,15:00:00,16:40:00
2216,12,1,18,236,UNC0202,3016009,0,4,26,461,15:00:00,16:40:00
2217,12,1,19,236,UNC0202,3016009,0,4,26,461,15:00:00,16:40:00
2218,12,1,6,236,UNC0202,3016009,0,6,4,449,15:00:00,16:40:00
2219,12,1,3,333,ENT1201,1114080,1,4,42,196,08:00:00,11:20:00
2220,12,1,4,333,ENT1201,1114080,1,4,42,196,08:00:00,11:20:00
2221,12,1,6,333,ENT1201,1114080,1,4,42,196,08:00:00,11:20:00
2222,12,1,7,333,ENT1201,1114080,1,4,42,196,08:00:00,11:20:00
2223,12,1,14,333,ENT1201,1114080,1,4,42,196,08:00:00,11:20:00
2224,12,1,16,333,ENT1201,1114080,1,4,42,196,08:00:00,11:20:00
2225,12,1,17,333,ENT1201,1114080,1,4,42,196,08:00:00,11:20:00
2226,12,1,18,333,ENT1201,1114080,1,4,42,196,08:00:00,11:20:00
2227,12,1,19,333,ENT1201,1114080,1,4,42,196,08:00:00,11:20:00
2228,12,1,13,123,HOT0013,3116015,0,3,22,466,08:00:00,11:20:00
2229,12,1,13,123,HOT0013,3116015,0,3,22,467,13:00:00,16:20:00
2230,12,1,13,124,HOT0014,3114014,0,2,5,374,15:00:00,16:40:00
2231,12,1,6,337,ENT1233,1114048,0,3,4,444,08:00:00,09:40:00
2232,12,1,18,358,ENV1204,2616007,0,6,5,180,13:00:00,14:40:00
2233,12,1,13,124,HOT0014,3114014,0,2,5,375,08:00:00,09:40:00
2235,12,1,13,124,HOT0014,3114016,0,2,17,376,13:00:00,14:40:00
2238,12,1,6,334,UGC1202,"1116036        ",0,5,3,197,13:00:00,15:50:00
2239,12,1,7,334,UGC1202,"1116036        ",0,5,3,197,13:00:00,15:50:00
2242,12,1,6,334,UGC1202,1114048,0,5,3,198,08:00:00,11:20:00
2243,12,1,7,334,UGC1202,1114048,0,5,3,198,08:00:00,11:20:00
2244,12,1,6,337,ENT1233,1114048,0,3,4,437,10:00:00,11:40:00
2245,12,1,7,338,ACC1257,1114048,0,3,4,17,10:00:00,11:40:00
2246,12,1,6,336,ENT1220,1115027,0,5,1,156,08:00:00,11:20:00
2247,12,1,6,336,ENT1220,1115027,0,5,1,157,13:00:00,15:50:00
2250,12,1,6,340,ENT1234,1117048,0,3,3,445,10:00:00,11:40:00
2252,12,1,16,529,STE2201,2317041,0,6,17,432,08:00:00,09:40:00
2253,12,1,16,365,STE1202,2316017,0,6,15,546,08:00:00,10:30:00
2254,12,1,14,566,LAW3168,3017098,0,5,10,549,09:00:00,11:30:00
2255,12,1,18,355,ENV1201,2617100,0,6,15,548,08:00:00,10:30:00
2256,12,1,19,359,PDP1201,2416026,0,6,15,547,08:00:00,10:30:00
2257,12,1,16,368,ENG1201,2616002,1,3,6,229,10:00:00,11:40:00
2259,12,1,13,553,HOT0054,3114016,0,6,33,528,08:00:00,16:00:00
2260,12,1,7,400,ACC1202,1215043,0,6,28,86,14:00:00,14:50:00
2268,12,1,3,343,ARC1212,2116012,1,3,27,304,08:00:00,12:00:00
2269,12,1,3,343,ARC1212,2116012,1,6,27,304,08:00:00,12:00:00
2270,12,1,3,343,ARC1212,2116012,1,3,27,304,13:00:00,17:00:00
2271,12,1,3,343,ARC1212,2116012,1,6,27,304,13:00:00,17:00:00
2272,12,1,3,344,ARC1222,2114045,0,2,15,277,09:00:00,11:30:00
2273,12,1,3,344,ARC1222,2114045,0,2,15,276,13:00:00,15:30:00
2274,12,1,18,356,ENV1202,2616007,0,5,38,326,13:00:00,15:30:00
2275,12,1,13,125,HOT0015,3116051,0,5,12,462,08:00:00,11:20:00
2276,12,1,13,125,HOT0015,3116051,0,5,12,463,13:00:00,16:20:00
2277,12,1,13,125,HOT0015,3117079,0,3,12,459,08:00:00,11:20:00
2278,12,1,13,125,HOT0015,3117079,0,3,12,460,13:00:00,16:20:00
2279,12,1,13,125,HOT0015,3115006,0,4,12,464,08:00:00,11:20:00
2280,12,1,13,125,HOT0015,3115006,0,4,12,465,13:00:00,16:20:00
2281,12,1,13,119,HOT0009,3117079,0,6,24,455,13:00:00,16:20:00
2282,12,1,13,118,HOT0008,3115006,0,6,17,102,10:00:00,11:40:00
2283,12,1,4,373,CEM1203,2217002,0,3,5,298,13:00:00,15:30:00
2284,12,1,4,370,CEM1221,2217002,0,5,37,178,13:00:00,15:30:00
2286,12,1,19,361,PDP1204,2416026,0,3,2,225,13:00:00,14:40:00
2287,12,1,14,391,LAW1207,3017098,0,6,15,66,13:00:00,14:40:00
2288,12,1,13,121,HOT0011,3114039,0,5,11,477,08:00:00,11:20:00
2289,12,1,13,121,HOT0011,3114039,0,5,11,478,13:00:00,16:20:00
2290,12,1,3,343,ARC1212,2115059,0,6,8,305,13:00:00,17:00:00
2291,12,1,3,343,ARC1212,2114033,0,3,8,305,08:00:00,12:00:00
2292,12,1,3,343,ARC1212,2117077,0,3,8,305,13:00:00,17:00:00
2293,12,1,14,399,LAW2208,3016044,0,6,10,415,10:00:00,11:40:00
2294,12,1,14,397,LAW2206,"3017009       ",0,3,15,409,08:00:00,09:40:00
2295,12,1,3,347,ARC2214,2114041,0,5,27,166,08:00:00,12:00:00
2296,12,1,3,347,ARC2214,2114041,0,5,27,166,13:00:00,17:00:00
2297,12,1,19,521,PDP2183,2415069,1,4,35,422,13:00:00,17:20:00
2298,12,1,4,377,CEM2221,2217015,0,3,38,313,13:00:00,15:30:00
2299,12,1,4,378,CEM2222,2217015,0,5,34,312,13:00:00,15:30:00
2300,12,1,7,411,ACC2209,1217099,0,4,2,271,08:00:00,11:20:00
2301,12,1,4,374,CEM2211,2217096,0,2,37,239,15:00:00,16:40:00
2302,12,1,4,375,CEM2212,2217096,0,5,41,294,09:00:00,11:30:00
2304,12,1,18,542,ENV2204,2616002,0,4,35,439,09:00:00,11:30:00
2306,12,1,14,394,LAW2203,3016044,0,6,35,404,13:00:00,14:40:00
2307,12,1,4,376,CEM2213,2218002,0,2,37,291,09:00:00,11:30:00
2308,12,1,6,408,ENT2215,1017082,0,5,5,88,08:00:00,11:20:00
2309,12,1,18,545,ENV2203,2616007,0,3,35,448,13:00:00,15:30:00
2310,12,1,18,544,ENV2207,2616007,0,6,2,323,15:00:00,16:40:00
2311,12,1,14,393,LAW2202,3015016,0,2,10,418,10:00:00,11:40:00
2312,12,1,18,549,ENV2206,2617100,0,5,35,533,08:00:00,09:40:00
2313,12,1,18,548,ENV2205,2617100,0,5,35,529,10:00:00,11:40:00
2314,12,1,14,392,LAW2201,3016044,0,2,10,417,08:00:00,09:40:00
2315,12,1,3,401,ARC2481,2117010,1,6,1,275,13:00:00,17:00:00
2316,12,1,13,419,HOT0020,3117079,0,2,4,507,13:00:00,16:20:00
2317,12,1,13,419,HOT0020,3115061,0,2,18,506,13:00:00,16:20:00
2318,12,1,13,419,HOT0020,3117018,0,2,24,505,13:00:00,16:20:00
2319,12,1,13,419,HOT0020,1017080,0,2,26,504,13:00:00,16:20:00
2320,12,1,13,419,HOT0020,3116015,0,2,36,503,13:00:00,16:20:00
2321,12,1,13,419,HOT0020,3114039,0,2,39,502,13:00:00,16:20:00
2322,12,1,13,420,HOT0019,3117079,0,2,4,501,10:00:00,11:40:00
2323,12,1,13,420,HOT0019,3115061,0,2,18,500,10:00:00,11:40:00
2324,12,1,13,420,HOT0019,3117018,0,2,24,499,10:00:00,11:40:00
2325,12,1,13,420,HOT0019,1017080,0,2,26,498,10:00:00,11:40:00
2326,12,1,13,420,HOT0019,3116015,0,2,36,497,10:00:00,11:40:00
2327,12,1,13,420,HOT0019,3114039,0,2,39,496,10:00:00,11:40:00
2328,12,1,13,421,HOT0021,3117079,0,4,5,493,10:00:00,11:40:00
2329,12,1,13,421,HOT0021,3117079,0,2,4,495,08:00:00,09:40:00
2330,12,1,13,421,HOT0021,3117079,0,5,36,494,13:00:00,14:40:00
2331,12,1,7,415,ACC2263,"1217059        ",0,6,29,216,13:00:00,15:30:00
2332,12,1,6,406,ENT2260,1117007,0,5,5,204,13:00:00,15:30:00
2333,12,1,13,418,PUN0018,3116057,0,3,1,490,08:00:00,10:30:00
2334,12,1,13,418,PUN0018,3116057,0,3,1,491,11:00:00,13:30:00
2335,12,1,13,418,PUN0018,3116057,0,3,1,492,14:00:00,16:30:00
2336,12,1,3,350,ARC2473,2317041,0,4,27,272,09:00:00,11:30:00
2337,12,1,7,409,ACC2207,1215043,0,3,28,218,08:00:00,11:20:00
2339,12,1,14,398,LAW2207,3015016,0,4,18,414,10:00:00,11:40:00
2340,12,1,7,410,ACC2208,1217055,0,4,2,220,13:00:00,15:30:00
2341,12,1,6,516,ENT2111,1017082,0,3,39,142,13:00:00,15:30:00
2342,12,1,6,407,ENT2238,1117084,0,3,26,205,08:00:00,11:20:00
2344,12,1,6,402,ENT2221,1115027,0,4,1,206,09:00:00,11:30:00
2345,12,1,13,423,HOT0022,3117039,0,4,24,487,13:00:00,14:40:00
2346,12,1,13,423,HOT0022,3117039,0,3,18,488,08:00:00,09:40:00
2347,12,1,13,423,HOT0022,3117039,0,3,18,489,10:00:00,11:40:00
2348,12,1,7,412,ACC2206,1217055,0,2,16,217,09:00:00,11:30:00
2349,12,1,7,413,ACC2264,1115054,0,3,41,158,13:00:00,15:30:00
2350,12,1,6,404,ENT2240,1116066,0,4,18,207,13:00:00,15:30:00
2351,12,1,13,417,PUN0016,3117039,0,3,16,434,13:00:00,15:30:00
2352,12,1,13,417,PUN0016,3117039,0,5,39,486,08:00:00,10:30:00
2353,12,1,13,417,PUN0016,3117039,0,4,39,485,08:00:00,10:30:00
2354,12,1,3,348,ARC2244,2114002,1,3,37,255,08:00:00,12:00:00
2356,12,1,13,111,PUN0003,1117056,0,4,16,483,13:00:00,16:20:00
2357,12,1,13,111,PUN0003,1117056,0,6,39,482,13:00:00,16:20:00
2358,12,1,13,111,PUN0003,1117056,0,6,39,484,08:00:00,11:40:00
2360,12,1,7,414,ACC2265,1115054,0,2,2,219,13:00:00,13:50:00
2361,12,1,6,405,ENT2239,1115027,0,4,1,208,08:00:00,08:50:00
2362,12,1,18,546,ENV2202,2617085,0,4,10,326,15:00:00,17:30:00
2363,12,1,16,527,STE2206,2315075,0,2,35,441,13:00:00,14:40:00
2364,12,1,16,531,STE2203,2317041,0,5,35,431,13:00:00,15:30:00
2366,12,1,3,347,ARC2214,2114040,1,2,27,166,13:00:00,17:00:00
2367,12,1,4,379,CEM2223,2315075,0,6,19,300,08:00:00,10:30:00
2368,12,1,13,422,HOT0023,3114016,0,5,2,479,14:00:00,16:30:00
2369,12,1,13,422,HOT0023,3114016,0,5,2,481,08:00:00,10:30:00
2370,12,1,13,422,HOT0023,3114016,0,5,2,480,11:00:00,13:30:00
2371,12,1,7,434,ACC3220,1214044,0,5,28,268,13:00:00,16:20:00
2372,12,1,14,562,LAW3208,3016044,0,2,2,544,10:00:00,11:40:00
2373,12,1,7,416,ACC3216,1214044,0,5,28,442,10:00:00,11:40:00
2374,12,1,14,559,LAW3205,3016046,0,4,34,543,13:00:00,14:40:00
2375,12,1,3,354,ARC3252,2516028,1,5,34,283,08:00:00,10:30:00
2376,12,1,4,383,CEM3221,2217015,1,3,2,301,09:00:00,11:30:00
2378,12,1,4,369,CEM1211,2217015,0,5,15,111,08:00:00,09:40:00
2379,12,1,4,382,CEM3211,2117026,0,6,15,314,15:00:00,16:40:00
2380,12,1,4,384,CEM3222,2217096,0,5,41,299,13:00:00,15:30:00
2381,12,1,3,353,ARC3216,2114033,0,4,8,536,08:00:00,12:00:00
2382,12,1,3,353,ARC3216,2117058,0,4,6,537,08:00:00,12:00:00
2383,12,1,3,353,ARC3216,2117058,1,2,6,537,08:00:00,12:00:00
2384,12,1,3,353,ARC3216,2117058,0,2,6,537,13:00:00,17:00:00
2385,12,1,19,522,PDP3102,2415078,0,5,6,426,13:00:00,15:30:00
2386,12,1,4,427,CEM3411,2218002,0,6,3,297,08:00:00,09:40:00
2387,12,1,6,431,ENT3222,1114080,0,3,36,209,10:00:00,11:40:00
2388,12,1,3,353,ARC3216,2114042,1,6,37,536,08:00:00,12:00:00
2389,12,1,3,353,ARC3216,2114042,1,6,37,536,13:00:00,17:00:00
2390,12,1,3,353,ARC3216,2116042,1,6,6,537,08:00:00,12:00:00
2391,12,1,6,430,ENT3232,1114080,0,3,3,210,13:00:00,16:20:00
2392,12,1,14,560,LAW3206,3017001,0,3,10,542,08:00:00,09:40:00
2393,12,1,13,445,HOT0048,3114039,0,6,11,253,08:00:00,11:20:00
2394,12,1,13,445,HOT0048,3116015,0,6,11,526,13:00:00,16:20:00
2395,12,1,13,444,HOT0047,3114039,1,4,39,524,13:00:00,14:40:00
2397,12,1,13,441,HOT0044,3114039,0,4,5,523,16:00:00,17:40:00
2398,12,1,7,435,ACC3217,1215032,0,6,28,270,08:00:00,10:30:00
2399,12,1,13,443,HOT0046,3117020,0,5,24,522,08:00:00,09:40:00
2400,12,1,13,437,HOT0040,3117018,0,5,4,521,13:00:00,16:20:00
2401,12,1,13,437,HOT0040,3115061,0,5,17,520,13:00:00,16:20:00
2402,12,1,13,437,HOT0040,3114038,0,5,26,518,13:00:00,16:20:00
2403,12,1,13,437,HOT0040,1015022,0,5,24,519,13:00:00,16:20:00
2404,12,1,13,436,HOT0039,3117018,0,5,4,517,10:00:00,11:40:00
2405,12,1,13,436,HOT0039,3115061,0,5,17,516,10:00:00,11:40:00
2406,12,1,13,436,HOT0039,3114038,0,5,26,514,10:00:00,11:40:00
2407,12,1,13,436,HOT0039,1015022,0,5,24,515,10:00:00,11:40:00
2408,12,1,13,440,HOT0043,3114038,1,2,3,513,13:00:00,15:30:00
2409,12,1,13,552,HOT0051,"1014059  ",0,3,24,512,14:00:00,17:20:00
2410,12,1,13,551,HOT0050,"1014059  ",0,3,24,511,12:00:00,13:40:00
2413,12,1,13,550,HOT0049,1015022,0,3,24,550,09:00:00,10:40:00
2414,12,1,13,439,HOT0042,1017080,0,6,16,341,13:00:00,16:20:00
2415,12,1,13,439,HOT0042,3117018,0,6,16,342,08:00:00,11:20:00
2416,12,1,13,442,HOT0045,3115061,1,4,5,510,13:00:00,15:30:00
2417,12,1,13,438,HOT0041,3116057,0,2,18,508,08:00:00,09:40:00
2418,12,1,13,438,HOT0041,3116057,0,2,1,509,10:00:00,11:40:00
2419,12,1,13,554,HOT0055,1017080,1,3,33,530,13:00:00,18:00:00
2420,12,1,6,429,ENT3380,"1116036        ",0,4,9,211,08:00:00,11:20:00
2421,12,1,3,353,ARC3216,2116042,1,6,6,537,13:00:00,17:00:00
2422,12,1,14,556,LAW3202,3017073,1,6,10,540,08:00:00,09:40:00
2423,12,1,6,428,ENT3233,1017061,0,4,17,212,13:00:00,16:20:00
2424,12,1,14,561,LAW3207,3015064,0,6,10,539,14:00:00,15:40:00
2425,12,1,3,353,ARC3216,2116042,0,2,8,536,08:00:00,12:00:00
2427,12,1,14,396,LAW2205,3017001,0,3,15,407,10:00:00,11:40:00
2428,12,1,14,558,LAW3204,3015047,0,3,10,535,10:00:00,11:40:00
2429,12,1,3,353,ARC3216,2116042,0,2,8,536,13:00:00,17:00:00
2430,12,1,7,432,ACC3114,1115054,0,3,41,267,10:00:00,11:40:00
2431,12,1,3,241,ARC3481,2114045,0,3,34,311,09:00:00,11:30:00
2432,12,1,7,433,ACC3218,"1217005   ",0,2,28,269,08:00:00,11:20:00
2433,12,1,14,557,LAW3203,3017098,0,2,41,534,13:00:00,14:40:00
2434,12,1,4,381,CEM3201,2215017,0,2,2,290,08:00:00,09:40:00
2435,12,1,18,543,ENV2208,2617100,0,3,38,325,10:00:00,11:40:00
2436,12,1,3,564,ARC4218,2114033,0,2,38,285,13:00:00,17:00:00
2437,12,1,6,518,ENT4291,1116066,1,2,9,213,08:00:00,13:00:00
2438,12,1,3,564,ARC4218,2114045,0,4,38,285,08:00:00,12:00:00
2439,12,1,3,564,ARC4218,2114045,0,6,38,285,08:00:00,12:00:00
2441,12,1,4,536,CEM4482,2218002,1,6,41,525,13:00:00,16:20:00
2442,12,1,7,293,ACC3147,1215043,0,2,28,266,13:00:00,15:30:00
2443,12,1,14,395,LAW2204,3017001,0,4,10,405,10:00:00,11:40:00
2444,12,1,13,119,HOT0009,1014026,0,6,18,456,13:00:00,16:20:00
2445,12,1,13,118,HOT0008,1014026,0,6,18,103,10:00:00,11:40:00
2446,12,1,16,530,STE2205,2316017,0,4,37,451,13:00:00,15:30:00
2448,12,1,3,564,ARC4218,2114033,0,3,15,285,13:00:00,17:00:00
2449,12,1,4,380,CEM2224,2215017,0,4,16,292,08:00:00,10:30:00
2452,12,1,3,349,ARC2472,2117058,0,3,34,284,13:00:00,17:00:00
2453,12,1,14,555,LAW3201,3017098,0,3,37,538,13:00:00,14:40:00
2456,12,1,14,171,UNC0102,3017098,0,4,24,162,08:00:00,09:40:00
2457,12,1,3,158,ARC4044,2114040,1,2,27,166,08:00:00,12:00:00
2458,12,1,6,340,ENT1234,1116066,0,3,3,438,08:00:00,09:40:00
