ID,CurriculumID,Semester,CurriculumTypeID,ProdiID,EducationLevelID,MKID,MKCode,MKType,LecturerNIP,CoursesGroupsID,TotalSKS,SKSTeori,SKSPraktikum,SKSPraktikLapangan,StatusMK,PreconditionMKID,StatusSilabus,StatusSAP,UpdateBy,UpdateAt
760,4,1,1,4,NULL,170,UGC0101,1,1117048,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
761,4,1,1,4,NULL,242,ACC1101,1,1215043,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
762,4,1,1,4,NULL,257,ACC1155,1,1217059,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
763,4,1,1,4,NULL,329,UGC1102,1,1116036,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
764,4,1,1,4,NULL,169,ENT1101,1,1117048,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
765,4,1,1,3,NULL,329,UGC1102,1,1114048,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
766,4,1,1,3,NULL,170,UGC0101,1,1115027,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
767,4,1,1,3,NULL,242,ACC1101,1,1215043,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
768,4,1,1,3,NULL,328,ENT1120,1,1115027,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
769,4,1,1,3,NULL,169,ENT1101,1,1117048,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
770,4,1,1,2,NULL,165,ENG1101,1,2416026,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
771,4,1,1,2,NULL,167,ENG1106,1,2616002,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
772,4,1,1,2,NULL,170,UGC0101,1,2416026,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
773,4,1,1,2,NULL,178,CEM1102,1,2217002,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
774,4,1,1,2,NULL,177,CEM1101,1,1214044,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
775,4,1,1,2,NULL,179,CEM1112,1,2215010,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
776,4,1,1,2,NULL,166,ENG1103,1,2315075,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
777,4,1,1,2,NULL,169,ENT1101,1,1214044,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
778,4,1,1,5,NULL,93,HOT0004,1,3114016,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
779,4,1,1,1,NULL,175,ARC1131,1,NULL,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
780,4,1,1,5,NULL,266,HBP1105,1,3116051,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
781,4,1,1,1,NULL,173,ARC1111,1,2116012,NULL,6,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
782,4,1,1,1,NULL,176,ARC1141,1,2114040,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
783,4,1,1,1,NULL,170,UGC0101,1,2416026,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
784,4,1,1,1,NULL,174,ARC1121,1,2114045,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
785,4,1,1,1,NULL,169,ENT1101,1,NULL,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
786,4,1,1,5,NULL,95,HOT0006,1,3117060,NULL,1,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
787,4,1,1,5,NULL,94,HOT0005,1,3117060,NULL,1,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
788,4,1,1,5,NULL,63,WUN0011,1,1214044,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
789,4,1,1,5,NULL,96,HOT0007,1,3117021,NULL,1,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
790,4,1,1,5,NULL,64,WUN0012,1,1116036,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
791,4,1,1,5,NULL,92,HOT0003,1,3117039,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
792,4,2,1,3,NULL,333,ENT1201,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
793,4,2,1,3,NULL,334,UGC1202,1,1116036,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
794,4,2,1,3,NULL,336,ENT1220,1,1115027,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
795,4,2,1,3,NULL,337,ENT1233,1,1114048,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
796,4,2,1,3,NULL,340,ENT1234,1,1116066,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
797,4,2,1,3,NULL,342,ENT1235,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
798,4,2,1,4,NULL,333,ENT1201,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
799,4,2,1,4,NULL,334,UGC1202,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
800,4,2,1,4,NULL,335,ACC1256,1,1217059,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
801,4,2,1,4,NULL,338,ACC1257,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
802,4,2,1,4,NULL,339,ACC1258,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
803,4,2,1,4,NULL,341,ACC1259,1,1115054,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
804,4,2,1,4,NULL,400,ACC1202,1,1215043,NULL,1,1,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
805,4,2,1,6,NULL,386,LAW1202,1,3015034,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
806,4,2,1,6,NULL,390,LAW1206,1,3017001,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
807,4,2,1,6,NULL,391,LAW1207,1,3016044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
808,4,2,1,6,NULL,385,LAW1201,1,3016044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
809,4,2,1,6,NULL,389,LAW1205,1,3017098,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
810,4,2,1,6,NULL,388,LAW1204,1,3015047,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
811,4,2,1,6,NULL,387,LAW1203,1,3015047,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
812,4,2,1,6,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
813,4,2,1,11,NULL,333,ENT1201,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
814,1,8,1,2,NULL,533,CEM4211,1,2217096,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
815,1,8,1,2,NULL,534,CEM3416,1,2617100,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
816,1,8,1,2,NULL,535,CEM4212,1,2217057,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
817,1,8,1,2,NULL,536,CEM4482,1,2617100,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
818,1,8,1,5,NULL,553,HOT0054,1,1214044,NULL,8,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
819,1,8,1,5,NULL,554,HOT0055,1,1214044,NULL,6,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
820,1,8,1,1,NULL,564,ARC4218,1,2114033,NULL,8,8,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
821,1,8,1,1,NULL,565,ARC4263,1,2114002,NULL,3,0,0,3,NULL,,0,0,2017090,2018-01-08 10:10:10
822,1,1,1,4,NULL,3,UNI1001,1,NULL,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
823,1,2,1,5,NULL,110,PUN0004,1,NULL,NULL,4,4,4,0,NULL,,0,0,2017090,2018-01-08 10:10:10
824,2,6,1,2,NULL,383,CEM3221,1,1214044,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
825,2,6,1,2,NULL,381,CEM3201,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
826,2,6,1,2,NULL,384,CEM3222,1,2217096,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
827,2,6,1,2,NULL,427,CEM3411,1,2217057,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
828,2,6,1,2,NULL,382,CEM3211,1,2117026,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
829,2,6,1,2,NULL,213,UNC0201,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
830,2,6,1,2,NULL,236,UNC0202,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
831,2,6,1,5,NULL,438,HOT0041,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
832,2,6,1,5,NULL,442,HOT0045,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
833,2,6,1,5,NULL,439,HOT0042,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
834,2,6,1,5,NULL,236,UNC0202,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
835,2,6,1,5,NULL,440,HOT0043,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
836,2,6,1,5,NULL,436,HOT0039,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
837,2,6,1,5,NULL,437,HOT0040,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
838,2,6,1,5,NULL,443,HOT0046,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
839,2,6,1,5,NULL,441,HOT0044,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
840,2,6,1,5,NULL,444,HOT0047,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
841,2,6,1,5,NULL,445,HOT0048,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
842,2,6,1,5,NULL,532,UNC0201,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
843,2,6,1,5,NULL,550,HOT0049,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
844,2,6,1,5,NULL,551,HOT0050,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
845,2,6,1,5,NULL,552,HOT0051,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
846,2,6,1,6,NULL,555,LAW3201,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
847,2,6,1,6,NULL,556,LAW3202,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
848,2,6,1,6,NULL,557,LAW3203,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
849,2,6,1,6,NULL,558,LAW3204,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
850,2,6,1,6,NULL,559,LAW3205,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
851,2,6,1,6,NULL,560,LAW3206,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
852,2,6,1,6,NULL,561,LAW3207,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
853,2,6,1,6,NULL,562,LAW3208,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
854,2,6,1,1,NULL,353,ARC3216,1,2117058,NULL,8,0,8,0,NULL,,0,0,2017090,2018-01-08 10:10:10
855,2,6,1,1,NULL,354,ARC3252,1,2516028,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
856,2,6,1,1,NULL,241,ARC3481,0,2114033,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
857,2,6,1,1,NULL,425,URP3206,0,2516027,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
858,2,6,1,6,NULL,566,LAW3168,1,3017098,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
859,2,6,1,1,NULL,425,URP3206,0,2516027,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
860,2,2,1,5,NULL,110,PUN0004,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
861,3,4,1,11,NULL,521,PDP2183,1,2415069,NULL,5,5,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
862,3,4,1,11,NULL,523,PDP3202,1,2415069,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
863,3,4,1,11,NULL,522,PDP3102,1,2415078,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
864,3,4,1,11,NULL,213,UNC0201,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
865,3,4,1,11,NULL,524,PDP3203,1,2417037,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
866,3,4,1,11,NULL,525,PDP2205,1,2417037,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
867,3,4,1,8,NULL,526,STE2204,1,2317041,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
868,3,4,1,8,NULL,527,STE2206,1,2317112,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
869,3,4,1,8,NULL,528,STE2202,1,2317112,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
870,3,4,1,8,NULL,529,STE2201,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
871,3,4,1,8,NULL,530,STE2205,1,2316017,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
872,3,4,1,8,NULL,531,STE2203,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
873,3,4,1,8,NULL,213,UNC0201,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
874,3,4,1,2,NULL,378,CEM2222,1,2217015,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
875,3,4,1,2,NULL,379,CEM2223,1,2317112,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
876,3,4,1,2,NULL,375,CEM2212,1,2217096,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
877,3,4,1,2,NULL,377,CEM2221,1,2217015,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
878,3,4,1,2,NULL,374,CEM2211,1,2217057,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
879,3,4,1,2,NULL,376,CEM2213,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
880,3,4,1,2,NULL,380,CEM2224,1,2215017,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
881,3,4,1,10,NULL,542,ENV2204,1,2616002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
882,3,4,1,10,NULL,543,ENV2208,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
883,3,4,1,10,NULL,544,ENV2207,1,2616007,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
884,3,4,1,10,NULL,545,ENV2203,1,2616007,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
885,3,4,1,10,NULL,546,ENV2202,1,2617085,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
886,3,4,1,10,NULL,547,ENV2201,1,2617083,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
887,3,4,1,10,NULL,548,ENV2205,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
888,3,4,1,10,NULL,549,ENV2206,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
889,3,4,1,5,NULL,422,HOT0023,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
890,3,4,1,5,NULL,111,PUN0003,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
891,3,4,1,5,NULL,417,PUN0016,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
892,3,4,1,5,NULL,423,HOT0022,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
893,3,4,1,5,NULL,418,PUN0018,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
894,3,4,1,5,NULL,421,HOT0021,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
895,3,4,1,5,NULL,420,HOT0019,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
896,3,4,1,5,NULL,419,HOT0020,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
897,3,4,1,1,NULL,347,ARC2214,1,2114041,NULL,6,0,6,0,NULL,,0,0,2017090,2018-01-08 10:10:10
898,3,4,2,1,NULL,532,UNC0201,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
899,3,4,2,1,NULL,236,UNC0202,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
900,3,4,1,1,NULL,401,ARC2481,1,2117010,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
901,3,4,1,1,NULL,350,ARC2473,1,2317041,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
902,3,4,1,1,NULL,349,ARC2472,1,2114002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
903,3,4,1,1,NULL,348,ARC2244,1,2114040,NULL,3,2,1,0,NULL,,0,0,2017090,2018-01-08 10:10:10
904,3,4,1,2,NULL,378,CEM2222,1,2217015,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
905,4,2,1,11,NULL,360,PDP1203,1,2415078,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
906,4,2,1,11,NULL,362,PDP1205,1,2417036,NULL,5,5,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
907,4,2,1,11,NULL,363,PDP1206,1,2417036,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
908,4,2,1,11,NULL,361,PDP1204,1,2416026,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
909,4,2,1,11,NULL,236,UNC0202,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
910,4,2,1,11,NULL,359,PDP1201,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
911,4,2,1,8,NULL,333,ENT1201,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
912,4,2,1,8,NULL,366,STE1204,1,2317041,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
913,4,2,1,8,NULL,367,STE1203,1,2316017,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
914,4,2,1,8,NULL,236,UNC0202,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
915,4,2,1,8,NULL,364,STE1201,1,2317041,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
916,4,2,1,8,NULL,368,ENG1201,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
917,4,2,1,8,NULL,365,STE1202,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
918,4,2,1,2,NULL,333,ENT1201,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
919,4,2,1,2,NULL,370,CEM1221,1,2217002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
920,4,2,1,2,NULL,373,CEM1203,1,2217002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
921,4,2,1,2,NULL,369,CEM1211,1,2217057,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
922,4,2,1,2,NULL,371,CEM1201,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
923,4,2,1,2,NULL,372,CEM1202,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
924,4,2,1,9,NULL,537,URP1202,1,2516018,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
925,4,2,1,9,NULL,333,ENT1201,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
926,4,2,1,9,NULL,538,URP1204,1,2516028,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
927,4,2,1,9,NULL,539,URP1201,1,2516037,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
928,4,2,1,9,NULL,236,UNC0202,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
929,4,2,1,9,NULL,540,URP1205,1,2516028,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
930,4,2,1,9,NULL,541,URP1203,1,2517042,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
931,4,2,1,10,NULL,333,ENT1201,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
932,4,2,1,10,NULL,358,ENV1204,1,2617083,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
933,4,2,1,10,NULL,236,UNC0202,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
934,4,2,1,10,NULL,357,ENV1203,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
935,4,2,1,10,NULL,355,ENV1201,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
936,4,2,1,10,NULL,356,ENV1202,1,2616002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
937,4,2,1,10,NULL,532,UNC0201,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
938,4,2,1,5,NULL,110,PUN0004,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
939,4,2,1,5,NULL,118,HOT0008,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
940,4,2,1,5,NULL,119,HOT0009,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
941,4,2,1,5,NULL,124,HOT0014,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
942,4,2,1,5,NULL,125,HOT0015,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
943,4,2,1,5,NULL,122,HOT0012,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
944,4,2,1,5,NULL,123,HOT0013,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
945,4,2,1,5,NULL,120,HOT0010,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
946,4,2,1,5,NULL,121,HOT0011,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
947,4,2,1,1,NULL,343,ARC1212,1,2114041,NULL,6,0,6,0,NULL,,0,0,2017090,2018-01-08 10:10:10
948,4,2,1,1,NULL,345,ARC1232,1,2114041,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
949,4,2,1,1,NULL,344,ARC1222,1,2114045,NULL,3,2,1,0,NULL,,0,0,2017090,2018-01-08 10:10:10
950,4,2,1,1,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
951,4,2,1,1,NULL,346,ARC1242,1,2114002,NULL,3,2,1,0,NULL,,0,0,2017090,2018-01-08 10:10:10
